
matrixupdate 2.347382 matrix 2.334169, up: 4.022879, left 7.601907, right 0.601552, downright 2.833579, down 1.262553, downleft 0.602634

matrixupdate 2.360574 matrix 2.347382, up: 4.039525, left 7.619608, right 0.607175, downright 2.849553, down 1.272976, downleft 0.608652

matrixupdate 2.373747 matrix 2.360574, up: 4.056113, left 7.637219, right 0.612811, downright 2.865495, down 1.283407, downleft 0.614688

matrixupdate 2.386899 matrix 2.373747, up: 4.072645, left 7.654740, right 0.618459, downright 2.881407, down 1.293847, downleft 0.620741

matrixupdate 2.400031 matrix 2.386899, up: 4.089121, left 7.672174, right 0.624119, downright 2.897288, down 1.304294, downleft 0.626812

matrixupdate 2.413143 matrix 2.400031, up: 4.105540, left 7.689519, right 0.629792, downright 2.913138, down 1.314749, downleft 0.632901

matrixupdate 2.426234 matrix 2.413143, up: 4.121903, left 7.706777, right 0.635477, downright 2.928956, down 1.325212, downleft 0.639007

matrixupdate 2.439304 matrix 2.426234, up: 4.138210, left 7.723948, right 0.641173, downright 2.944744, down 1.335682, downleft 0.645130

matrixupdate 2.452354 matrix 2.439304, up: 4.154461, left 7.741034, right 0.646882, downright 2.960500, down 1.346158, downleft 0.651269

matrixupdate 2.465383 matrix 2.452354, up: 4.170658, left 7.758035, right 0.652601, downright 2.976224, down 1.356641, downleft 0.657426

matrixupdate 2.478391 matrix 2.465383, up: 4.186799, left 7.774951, right 0.658333, downright 2.991917, down 1.367130, downleft 0.663599

matrixupdate 2.491378 matrix 2.478391, up: 4.202885, left 7.791783, right 0.664075, downright 3.007578, down 1.377624, downleft 0.669788

matrixupdate 2.504344 matrix 2.491378, up: 4.218917, left 7.808533, right 0.669829, downright 3.023208, down 1.388125, downleft 0.675993

matrixupdate 2.517289 matrix 2.504344, up: 4.234894, left 7.825199, right 0.675593, downright 3.038805, down 1.398631, downleft 0.682215

matrixupdate 2.530213 matrix 2.517289, up: 4.250817, left 7.841785, right 0.681369, downright 3.054371, down 1.409141, downleft 0.688452

matrixupdate 2.543116 matrix 2.530213, up: 4.266686, left 7.858288, right 0.687154, downright 3.069905, down 1.419657, downleft 0.694704

matrixupdate 2.555998 matrix 2.543116, up: 4.282502, left 7.874712, right 0.692951, downright 3.085406, down 1.430177, downleft 0.700972

matrixupdate 2.568858 matrix 2.555998, up: 4.298264, left 7.891055, right 0.698757, downright 3.100876, down 1.440701, downleft 0.707255

matrixupdate 2.581697 matrix 2.568858, up: 4.313973, left 7.907320, right 0.704574, downright 3.116313, down 1.451229, downleft 0.713554

matrixupdate 2.594515 matrix 2.581697, up: 4.329629, left 7.923505, right 0.710401, downright 3.131718, down 1.461761, downleft 0.719867

matrixupdate 2.607311 matrix 2.594515, up: 4.345232, left 7.939613, right 0.716238, downright 3.147091, down 1.472297, downleft 0.726194

matrixupdate 2.620085 matrix 2.607311, up: 4.360783, left 7.955643, right 0.722084, downright 3.162431, down 1.482835, downleft 0.732536

matrixupdate 2.632838 matrix 2.620085, up: 4.376282, left 7.971596, right 0.727940, downright 3.177739, down 1.493377, downleft 0.738893

matrixupdate 2.645570 matrix 2.632838, up: 4.391729, left 7.987473, right 0.733806, downright 3.193014, down 1.503921, downleft 0.745264

matrixupdate 2.658280 matrix 2.645570, up: 4.407124, left 8.003275, right 0.739680, downright 3.208257, down 1.514468, downleft 0.751648

matrixupdate 2.670968 matrix 2.658280, up: 4.422468, left 8.019001, right 0.745564, downright 3.223467, down 1.525017, downleft 0.758046

matrixupdate 2.683634 matrix 2.670968, up: 4.437760, left 8.034653, right 0.751457, downright 3.238645, down 1.535568, downleft 0.764458

matrixupdate 2.696279 matrix 2.683634, up: 4.453002, left 8.050231, right 0.757359, downright 3.253790, down 1.546120, downleft 0.770884

matrixupdate 2.708902 matrix 2.696279, up: 4.468192, left 8.065735, right 0.763270, downright 3.268903, down 1.556675, downleft 0.777322

matrixupdate 2.721503 matrix 2.708902, up: 4.483332, left 8.081167, right 0.769189, downright 3.283982, down 1.567230, downleft 0.783774

matrixupdate 2.734082 matrix 2.721503, up: 4.498422, left 8.096526, right 0.775116, downright 3.299029, down 1.577787, downleft 0.790239

matrixupdate 2.746639 matrix 2.734082, up: 4.513462, left 8.111814, right 0.781052, downright 3.314043, down 1.588344, downleft 0.796716

matrixupdate 2.759175 matrix 2.746639, up: 4.528452, left 8.127031, right 0.786997, downright 3.329025, down 1.598903, downleft 0.803206

matrixupdate 2.771688 matrix 2.759175, up: 4.543393, left 8.142177, right 0.792949, downright 3.343973, down 1.609461, downleft 0.809709

matrixupdate 2.784180 matrix 2.771688, up: 4.558284, left 8.157253, right 0.798909, downright 3.358889, down 1.620020, downleft 0.816224

matrixupdate 2.796649 matrix 2.784180, up: 4.573126, left 8.172259, right 0.804877, downright 3.373772, down 1.630579, downleft 0.822751

matrixupdate 2.809097 matrix 2.796649, up: 4.587920, left 8.187196, right 0.810853, downright 3.388622, down 1.641137, downleft 0.829290

matrixupdate 2.821522 matrix 2.809097, up: 4.602664, left 8.202065, right 0.816837, downright 3.403439, down 1.651696, downleft 0.835840

matrixupdate 2.833926 matrix 2.821522, up: 4.617361, left 8.216866, right 0.822828, downright 3.418223, down 1.662253, downleft 0.842403

matrixupdate 2.846307 matrix 2.833926, up: 4.632009, left 8.231599, right 0.828826, downright 3.432975, down 1.672810, downleft 0.848976

matrixupdate 2.858667 matrix 2.846307, up: 4.646609, left 8.246265, right 0.834831, downright 3.447694, down 1.683366, downleft 0.855562

matrixupdate 2.871004 matrix 2.858667, up: 4.661162, left 8.260864, right 0.840844, downright 3.462379, down 1.693920, downleft 0.862158

matrixupdate 2.883319 matrix 2.871004, up: 4.675667, left 8.275398, right 0.846863, downright 3.477032, down 1.704474, downleft 0.868765

matrixupdate 2.895612 matrix 2.883319, up: 4.690125, left 8.289866, right 0.852890, downright 3.491652, down 1.715025, downleft 0.875383

matrixupdate 2.907883 matrix 2.895612, up: 4.704536, left 8.304269, right 0.858923, downright 3.506239, down 1.725575, downleft 0.882012

matrixupdate 2.920132 matrix 2.907883, up: 4.718900, left 8.318607, right 0.864963, downright 3.520794, down 1.736123, downleft 0.888652

matrixupdate 2.932359 matrix 2.920132, up: 4.733218, left 8.332881, right 0.871009, downright 3.535315, down 1.746669, downleft 0.895302

matrixupdate 2.944564 matrix 2.932359, up: 4.747489, left 8.347092, right 0.877062, downright 3.549804, down 1.757213, downleft 0.901962

matrixupdate 2.956746 matrix 2.944564, up: 4.761714, left 8.361239, right 0.883121, downright 3.564260, down 1.767754, downleft 0.908632

matrixupdate 2.968906 matrix 2.956746, up: 4.775894, left 8.375324, right 0.889186, downright 3.578683, down 1.778292, downleft 0.915312

matrixupdate 2.981045 matrix 2.968906, up: 4.790028, left 8.389346, right 0.895258, downright 3.593073, down 1.788828, downleft 0.922002

matrixupdate 2.993161 matrix 2.981045, up: 4.804116, left 8.403306, right 0.901335, downright 3.607430, down 1.799360, downleft 0.928702

matrixupdate 3.005255 matrix 2.993161, up: 4.818160, left 8.417205, right 0.907418, downright 3.621755, down 1.809890, downleft 0.935411

matrixupdate 3.017327 matrix 3.005255, up: 4.832158, left 8.431043, right 0.913507, downright 3.636047, down 1.820416, downleft 0.942130

matrixupdate 3.029376 matrix 3.017327, up: 4.846112, left 8.444821, right 0.919602, downright 3.650306, down 1.830939, downleft 0.948858

matrixupdate 3.041404 matrix 3.029376, up: 4.860021, left 8.458538, right 0.925702, downright 3.664533, down 1.841458, downleft 0.955595

matrixupdate 3.053410 matrix 3.041404, up: 4.873885, left 8.472196, right 0.931807, downright 3.678727, down 1.851973, downleft 0.962341

matrixupdate 3.065393 matrix 3.053410, up: 4.887706, left 8.485795, right 0.937918, downright 3.692888, down 1.862485, downleft 0.969096

matrixupdate 3.077354 matrix 3.065393, up: 4.901483, left 8.499334, right 0.944034, downright 3.707017, down 1.872992, downleft 0.975859

matrixupdate 3.089294 matrix 3.077354, up: 4.915216, left 8.512816, right 0.950156, downright 3.721113, down 1.883495, downleft 0.982631

matrixupdate 3.101211 matrix 3.089294, up: 4.928906, left 8.526239, right 0.956282, downright 3.735177, down 1.893994, downleft 0.989412

matrixupdate 3.113106 matrix 3.101211, up: 4.942553, left 8.539605, right 0.962413, downright 3.749208, down 1.904488, downleft 0.996201

matrixupdate 3.124979 matrix 3.113106, up: 4.956157, left 8.552913, right 0.968549, downright 3.763207, down 1.914977, downleft 1.002998

matrixupdate 3.136830 matrix 3.124979, up: 4.969717, left 8.566165, right 0.974690, downright 3.777173, down 1.925462, downleft 1.009803

matrixupdate 3.148659 matrix 3.136830, up: 4.983236, left 8.579361, right 0.980836, downright 3.791107, down 1.935941, downleft 1.016615

matrixupdate 3.160466 matrix 3.148659, up: 4.996712, left 8.592500, right 0.986986, downright 3.805009, down 1.946416, downleft 1.023436

matrixupdate 3.172251 matrix 3.160466, up: 5.010146, left 8.605584, right 0.993140, downright 3.818878, down 1.956885, downleft 1.030264

matrixupdate 3.184014 matrix 3.172251, up: 5.023538, left 8.618612, right 0.999299, downright 3.832715, down 1.967349, downleft 1.037100

matrixupdate 3.195755 matrix 3.184014, up: 5.036888, left 8.631586, right 1.005462, downright 3.846520, down 1.977808, downleft 1.043943

matrixupdate 3.207474 matrix 3.195755, up: 5.050197, left 8.644506, right 1.011630, downright 3.860292, down 1.988260, downleft 1.050794

matrixupdate 3.219171 matrix 3.207474, up: 5.063464, left 8.657371, right 1.017801, downright 3.874033, down 1.998708, downleft 1.057651

matrixupdate 3.230847 matrix 3.219171, up: 5.076690, left 8.670183, right 1.023977, downright 3.887741, down 2.009149, downleft 1.064516

matrixupdate 3.242500 matrix 3.230847, up: 5.089876, left 8.682941, right 1.030156, downright 3.901418, down 2.019584, downleft 1.071387

matrixupdate 3.254132 matrix 3.242500, up: 5.103021, left 8.695646, right 1.036339, downright 3.915062, down 2.030013, downleft 1.078266

matrixupdate 3.265741 matrix 3.254132, up: 5.116125, left 8.708299, right 1.042526, downright 3.928675, down 2.040436, downleft 1.085150

matrixupdate 3.277329 matrix 3.265741, up: 5.129189, left 8.720899, right 1.048717, downright 3.942255, down 2.050852, downleft 1.092042

matrixupdate 3.288895 matrix 3.277329, up: 5.142213, left 8.733448, right 1.054911, downright 3.955804, down 2.061262, downleft 1.098940

matrixupdate 3.300440 matrix 3.288895, up: 5.155197, left 8.745945, right 1.061109, downright 3.969321, down 2.071666, downleft 1.105844

matrixupdate 3.311962 matrix 3.300440, up: 5.168142, left 8.758390, right 1.067310, downright 3.982806, down 2.082062, downleft 1.112754

matrixupdate 3.323463 matrix 3.311962, up: 5.181047, left 8.770785, right 1.073515, downright 3.996260, down 2.092452, downleft 1.119670

matrixupdate 3.334942 matrix 3.323463, up: 5.193912, left 8.783130, right 1.079723, downright 4.009682, down 2.102835, downleft 1.126592

matrixupdate 3.346400 matrix 3.334942, up: 5.206739, left 8.795424, right 1.085934, downright 4.023073, down 2.113211, downleft 1.133520

matrixupdate 3.357836 matrix 3.346400, up: 5.219527, left 8.807669, right 1.092148, downright 4.036431, down 2.123580, downleft 1.140454

matrixupdate 3.369250 matrix 3.357836, up: 5.232276, left 8.819863, right 1.098365, downright 4.049759, down 2.133941, downleft 1.147393

matrixupdate 3.380643 matrix 3.369250, up: 5.244986, left 8.832009, right 1.104585, downright 4.063055, down 2.144295, downleft 1.154338

matrixupdate 3.392014 matrix 3.380643, up: 5.257659, left 8.844106, right 1.110808, downright 4.076320, down 2.154642, downleft 1.161288

matrixupdate 3.403364 matrix 3.392014, up: 5.270293, left 8.856155, right 1.117034, downright 4.089553, down 2.164981, downleft 1.168244

matrixupdate 3.414692 matrix 3.403364, up: 5.282889, left 8.868155, right 1.123262, downright 4.102756, down 2.175313, downleft 1.175204

matrixupdate 3.425999 matrix 3.414692, up: 5.295448, left 8.880107, right 1.129493, downright 4.115927, down 2.185636, downleft 1.182170

matrixupdate 3.437284 matrix 3.425999, up: 5.307969, left 8.892012, right 1.135727, downright 4.129067, down 2.195952, downleft 1.189141

matrixupdate 3.448548 matrix 3.437284, up: 5.320452, left 8.903870, right 1.141963, downright 4.142176, down 2.206260, downleft 1.196116

matrixupdate 3.459790 matrix 3.448548, up: 5.332899, left 8.915680, right 1.148201, downright 4.155254, down 2.216560, downleft 1.203096

matrixupdate 3.471011 matrix 3.459790, up: 5.345308, left 8.927444, right 1.154442, downright 4.168301, down 2.226852, downleft 1.210081

matrixupdate 3.482211 matrix 3.471011, up: 5.357681, left 8.939162, right 1.160686, downright 4.181317, down 2.237136, downleft 1.217070

matrixupdate 3.493390 matrix 3.482211, up: 5.370017, left 8.950833, right 1.166931, downright 4.194303, down 2.247411, downleft 1.224064

matrixupdate 3.504547 matrix 3.493390, up: 5.382317, left 8.962459, right 1.173178, downright 4.207258, down 2.257678, downleft 1.231062

matrixupdate 3.515684 matrix 3.504547, up: 5.394581, left 8.974040, right 1.179428, downright 4.220182, down 2.267937, downleft 1.238064

matrixupdate 3.526799 matrix 3.515684, up: 5.406808, left 8.985575, right 1.185680, downright 4.233076, down 2.278187, downleft 1.245070

matrixupdate 3.537892 matrix 3.526799, up: 5.419000, left 8.997066, right 1.191933, downright 4.245939, down 2.288428, downleft 1.252081

matrixupdate 3.548965 matrix 3.537892, up: 5.431156, left 9.008512, right 1.198189, downright 4.258772, down 2.298661, downleft 1.259095

matrixupdate 3.560017 matrix 3.548965, up: 5.443276, left 9.019913, right 1.204446, downright 4.271574, down 2.308884, downleft 1.266113

matrixupdate 3.571048 matrix 3.560017, up: 5.455362, left 9.031271, right 1.210705, downright 4.284346, down 2.319099, downleft 1.273135

matrixupdate 3.582058 matrix 3.571048, up: 5.467412, left 9.042585, right 1.216966, downright 4.297088, down 2.329306, downleft 1.280160

matrixupdate 3.593046 matrix 3.582058, up: 5.479427, left 9.053856, right 1.223228, downright 4.309799, down 2.339503, downleft 1.287189

matrixupdate 3.604014 matrix 3.593046, up: 5.491407, left 9.065083, right 1.229492, downright 4.322481, down 2.349691, downleft 1.294221

matrixupdate 3.614961 matrix 3.604014, up: 5.503352, left 9.076268, right 1.235757, downright 4.335133, down 2.359869, downleft 1.301257

matrixupdate 3.625888 matrix 3.614961, up: 5.515264, left 9.087410, right 1.242024, downright 4.347754, down 2.370039, downleft 1.308296

matrixupdate 3.636793 matrix 3.625888, up: 5.527141, left 9.098510, right 1.248292, downright 4.360346, down 2.380199, downleft 1.315338

matrixupdate 3.647678 matrix 3.636793, up: 5.538983, left 9.109567, right 1.254562, downright 4.372908, down 2.390350, downleft 1.322383

matrixupdate 3.658542 matrix 3.647678, up: 5.550792, left 9.120583, right 1.260832, downright 4.385440, down 2.400492, downleft 1.329432

matrixupdate 3.669385 matrix 3.658542, up: 5.562567, left 9.131557, right 1.267104, downright 4.397942, down 2.410623, downleft 1.336483

matrixupdate 3.680208 matrix 3.669385, up: 5.574309, left 9.142491, right 1.273377, downright 4.410415, down 2.420746, downleft 1.343536

matrixupdate 3.691010 matrix 3.680208, up: 5.586017, left 9.153383, right 1.279652, downright 4.422859, down 2.430859, downleft 1.350593

matrixupdate 3.701791 matrix 3.691010, up: 5.597692, left 9.164234, right 1.285927, downright 4.435272, down 2.440962, downleft 1.357652

matrixupdate 3.712552 matrix 3.701791, up: 5.609334, left 9.175045, right 1.292203, downright 4.447657, down 2.451055, downleft 1.364714

matrixupdate 3.723293 matrix 3.712552, up: 5.620943, left 9.185815, right 1.298480, downright 4.460012, down 2.461138, downleft 1.371778

matrixupdate 3.734013 matrix 3.723293, up: 5.632519, left 9.196546, right 1.304758, downright 4.472338, down 2.471212, downleft 1.378845

matrixupdate 3.744713 matrix 3.734013, up: 5.644062, left 9.207237, right 1.311037, downright 4.484635, down 2.481276, downleft 1.385913

matrixupdate 3.755392 matrix 3.744713, up: 5.655573, left 9.217888, right 1.317316, downright 4.496903, down 2.491329, downleft 1.392984

matrixupdate 3.766051 matrix 3.755392, up: 5.667052, left 9.228500, right 1.323596, downright 4.509142, down 2.501373, downleft 1.400057

matrixupdate 3.776690 matrix 3.766051, up: 5.678499, left 9.239073, right 1.329877, downright 4.521351, down 2.511406, downleft 1.407133

matrixupdate 3.787309 matrix 3.776690, up: 5.689914, left 9.249607, right 1.336158, downright 4.533532, down 2.521430, downleft 1.414210

matrixupdate 3.797907 matrix 3.787309, up: 5.701297, left 9.260103, right 1.342440, downright 4.545684, down 2.531443, downleft 1.421289

matrixupdate 3.808486 matrix 3.797907, up: 5.712648, left 9.270561, right 1.348723, downright 4.557808, down 2.541446, downleft 1.428370

matrixupdate 3.819044 matrix 3.808486, up: 5.723968, left 9.280980, right 1.355006, downright 4.569903, down 2.551438, downleft 1.435452

matrixupdate 3.829582 matrix 3.819044, up: 5.735257, left 9.291361, right 1.361289, downright 4.581969, down 2.561421, downleft 1.442536

matrixupdate 3.840100 matrix 3.829582, up: 5.746514, left 9.301705, right 1.367573, downright 4.594007, down 2.571392, downleft 1.449622

matrixupdate 3.850598 matrix 3.840100, up: 5.757740, left 9.312012, right 1.373857, downright 4.606016, down 2.581354, downleft 1.456709

matrixupdate 3.861077 matrix 3.850598, up: 5.768936, left 9.322281, right 1.380141, downright 4.617997, down 2.591304, downleft 1.463798

matrixupdate 3.871535 matrix 3.861077, up: 5.780101, left 9.332514, right 1.386425, downright 4.629950, down 2.601245, downleft 1.470887

matrixupdate 3.881974 matrix 3.871535, up: 5.791235, left 9.342710, right 1.392710, downright 4.641875, down 2.611174, downleft 1.477979

matrixupdate 3.892393 matrix 3.881974, up: 5.802339, left 9.352869, right 1.398994, downright 4.653771, down 2.621093, downleft 1.485071

matrixupdate 3.902792 matrix 3.892393, up: 5.813413, left 9.362992, right 1.405279, downright 4.665640, down 2.631002, downleft 1.492164

matrixupdate 3.913171 matrix 3.902792, up: 5.824457, left 9.373079, right 1.411564, downright 4.677480, down 2.640899, downleft 1.499259

matrixupdate 3.923531 matrix 3.913171, up: 5.835471, left 9.383130, right 1.417848, downright 4.689293, down 2.650786, downleft 1.506354

matrixupdate 3.933871 matrix 3.923531, up: 5.846455, left 9.393146, right 1.424133, downright 4.701078, down 2.660662, downleft 1.513451

matrixupdate 3.944191 matrix 3.933871, up: 5.857409, left 9.403126, right 1.430417, downright 4.712835, down 2.670527, downleft 1.520548

matrixupdate 3.954492 matrix 3.944191, up: 5.868334, left 9.413071, right 1.436702, downright 4.724565, down 2.680381, downleft 1.527646

matrixupdate 3.964774 matrix 3.954492, up: 5.879229, left 9.422981, right 1.442986, downright 4.736267, down 2.690224, downleft 1.534744

matrixupdate 3.975036 matrix 3.964774, up: 5.890096, left 9.432856, right 1.449270, downright 4.747941, down 2.700057, downleft 1.541844

matrixupdate 3.985279 matrix 3.975036, up: 5.900933, left 9.442697, right 1.455553, downright 4.759588, down 2.709878, downleft 1.548943

matrixupdate 3.995502 matrix 3.985279, up: 5.911741, left 9.452503, right 1.461836, downright 4.771208, down 2.719688, downleft 1.556044

matrixupdate 4.005706 matrix 3.995502, up: 5.922521, left 9.462275, right 1.468119, downright 4.782800, down 2.729488, downleft 1.563144

matrixupdate 4.015891 matrix 4.005706, up: 5.933272, left 9.472013, right 1.474402, downright 4.794366, down 2.739276, downleft 1.570245

matrixupdate 4.026057 matrix 4.015891, up: 5.943995, left 9.481718, right 1.480684, downright 4.805904, down 2.749052, downleft 1.577347

matrixupdate 4.036203 matrix 4.026057, up: 5.954689, left 9.491389, right 1.486965, downright 4.817415, down 2.758818, downleft 1.584448

matrixupdate 4.046331 matrix 4.036203, up: 5.965355, left 9.501026, right 1.493246, downright 4.828899, down 2.768573, downleft 1.591550

matrixupdate 4.056439 matrix 4.046331, up: 5.975993, left 9.510630, right 1.499527, downright 4.840357, down 2.778316, downleft 1.598651

matrixupdate 4.066529 matrix 4.056439, up: 5.986603, left 9.520201, right 1.505807, downright 4.851787, down 2.788048, downleft 1.605753

matrixupdate 4.076599 matrix 4.066529, up: 5.997185, left 9.529740, right 1.512086, downright 4.863191, down 2.797769, downleft 1.612855

matrixupdate 4.086650 matrix 4.076599, up: 6.007740, left 9.539246, right 1.518364, downright 4.874568, down 2.807478, downleft 1.619957

matrixupdate 4.096683 matrix 4.086650, up: 6.018267, left 9.548719, right 1.524642, downright 4.885919, down 2.817176, downleft 1.627058

matrixupdate 4.106697 matrix 4.096683, up: 6.028766, left 9.558161, right 1.530919, downright 4.897243, down 2.826863, downleft 1.634159

matrixupdate 4.116692 matrix 4.106697, up: 6.039239, left 9.567570, right 1.537195, downright 4.908541, down 2.836538, downleft 1.641260

matrixupdate 4.126668 matrix 4.116692, up: 6.049684, left 9.576947, right 1.543471, downright 4.919813, down 2.846202, downleft 1.648361

matrixupdate 4.136625 matrix 4.126668, up: 6.060103, left 9.586293, right 1.549745, downright 4.931058, down 2.855854, downleft 1.655461

matrixupdate 4.146564 matrix 4.136625, up: 6.070494, left 9.595607, right 1.556019, downright 4.942277, down 2.865495, downleft 1.662561

matrixupdate 4.156485 matrix 4.146564, up: 6.080859, left 9.604890, right 1.562292, downright 4.953470, down 2.875124, downleft 1.669660

matrixupdate 4.166386 matrix 4.156485, up: 6.091197, left 9.614142, right 1.568564, downright 4.964637, down 2.884742, downleft 1.676759

matrixupdate 4.176270 matrix 4.166386, up: 6.101509, left 9.623362, right 1.574834, downright 4.975778, down 2.894348, downleft 1.683857

matrixupdate 4.186134 matrix 4.176270, up: 6.111795, left 9.632552, right 1.581104, downright 4.986893, down 2.903943, downleft 1.690954

matrixupdate 4.195981 matrix 4.186134, up: 6.122054, left 9.641712, right 1.587373, downright 4.997982, down 2.913526, downleft 1.698051

matrixupdate 4.205809 matrix 4.195981, up: 6.132287, left 9.650841, right 1.593640, downright 5.009046, down 2.923097, downleft 1.705147

matrixupdate 4.215618 matrix 4.205809, up: 6.142494, left 9.659939, right 1.599907, downright 5.020084, down 2.932657, downleft 1.712242

matrixupdate 4.225410 matrix 4.215618, up: 6.152676, left 9.669008, right 1.606172, downright 5.031096, down 2.942205, downleft 1.719336

matrixupdate 4.235183 matrix 4.225410, up: 6.162832, left 9.678047, right 1.612436, downright 5.042083, down 2.951742, downleft 1.726429

matrixupdate 4.244938 matrix 4.235183, up: 6.172962, left 9.687056, right 1.618699, downright 5.053045, down 2.961266, downleft 1.733521

matrixupdate 4.254675 matrix 4.244938, up: 6.183067, left 9.696035, right 1.624961, downright 5.063981, down 2.970779, downleft 1.740612

matrixupdate 4.264394 matrix 4.254675, up: 6.193147, left 9.704985, right 1.631221, downright 5.074892, down 2.980281, downleft 1.747702

matrixupdate 4.274094 matrix 4.264394, up: 6.203201, left 9.713905, right 1.637480, downright 5.085778, down 2.989770, downleft 1.754791

matrixupdate 4.283777 matrix 4.274094, up: 6.213230, left 9.722797, right 1.643738, downright 5.096639, down 2.999248, downleft 1.761879

matrixupdate 4.293442 matrix 4.283777, up: 6.223235, left 9.731660, right 1.649995, downright 5.107474, down 3.008714, downleft 1.768965

matrixupdate 4.303089 matrix 4.293442, up: 6.233214, left 9.740493, right 1.656250, downright 5.118285, down 3.018168, downleft 1.776050

matrixupdate 4.312718 matrix 4.303089, up: 6.243169, left 9.749299, right 1.662503, downright 5.129071, down 3.027610, downleft 1.783133

matrixupdate 4.322329 matrix 4.312718, up: 6.253099, left 9.758075, right 1.668755, downright 5.139832, down 3.037041, downleft 1.790216

matrixupdate 4.331923 matrix 4.322329, up: 6.263005, left 9.766824, right 1.675006, downright 5.150569, down 3.046459, downleft 1.797296

matrixupdate 4.341499 matrix 4.331923, up: 6.272887, left 9.775544, right 1.681255, downright 5.161280, down 3.055866, downleft 1.804376

matrixupdate 4.351057 matrix 4.341499, up: 6.282744, left 9.784236, right 1.687503, downright 5.171967, down 3.065261, downleft 1.811453

matrixupdate 4.360597 matrix 4.351057, up: 6.292577, left 9.792901, right 1.693749, downright 5.182630, down 3.074644, downleft 1.818529

matrixupdate 4.370120 matrix 4.360597, up: 6.302386, left 9.801538, right 1.699993, downright 5.193268, down 3.084015, downleft 1.825604

matrixupdate 4.379626 matrix 4.370120, up: 6.312172, left 9.810147, right 1.706236, downright 5.203882, down 3.093375, downleft 1.832677

matrixupdate 4.389114 matrix 4.379626, up: 6.321933, left 9.818729, right 1.712477, downright 5.214472, down 3.102722, downleft 1.839748

matrixupdate 4.398584 matrix 4.389114, up: 6.331671, left 9.827283, right 1.718717, downright 5.225038, down 3.112057, downleft 1.846817

matrixupdate 4.408037 matrix 4.398584, up: 6.341386, left 9.835811, right 1.724955, downright 5.235579, down 3.121381, downleft 1.853884

matrixupdate 4.417473 matrix 4.408037, up: 6.351077, left 9.844312, right 1.731191, downright 5.246096, down 3.130692, downleft 1.860950

matrixupdate 4.426891 matrix 4.417473, up: 6.360744, left 9.852785, right 1.737425, downright 5.256590, down 3.139992, downleft 1.868013

matrixupdate 4.436293 matrix 4.426891, up: 6.370389, left 9.861233, right 1.743658, downright 5.267059, down 3.149279, downleft 1.875075

matrixupdate 4.445677 matrix 4.436293, up: 6.380010, left 9.869653, right 1.749889, downright 5.277505, down 3.158555, downleft 1.882135

matrixupdate 4.455044 matrix 4.445677, up: 6.389609, left 9.878048, right 1.756118, downright 5.287927, down 3.167819, downleft 1.889192

matrixupdate 4.464393 matrix 4.455044, up: 6.399184, left 9.886416, right 1.762345, downright 5.298325, down 3.177070, downleft 1.896248

matrixupdate 4.473726 matrix 4.464393, up: 6.408737, left 9.894758, right 1.768571, downright 5.308700, down 3.186310, downleft 1.903301

matrixupdate 4.483042 matrix 4.473726, up: 6.418267, left 9.903074, right 1.774794, downright 5.319051, down 3.195538, downleft 1.910353

matrixupdate 4.492341 matrix 4.483042, up: 6.427775, left 9.911364, right 1.781016, downright 5.329378, down 3.204753, downleft 1.917402

matrixupdate 4.501622 matrix 4.492341, up: 6.437260, left 9.919629, right 1.787235, downright 5.339683, down 3.213957, downleft 1.924448

matrixupdate 4.510887 matrix 4.501622, up: 6.446723, left 9.927868, right 1.793453, downright 5.349964, down 3.223149, downleft 1.931493

matrixupdate 4.520136 matrix 4.510887, up: 6.456164, left 9.936081, right 1.799669, downright 5.360222, down 3.232328, downleft 1.938535

matrixupdate 4.529367 matrix 4.520136, up: 6.465582, left 9.944270, right 1.805883, downright 5.370456, down 3.241496, downleft 1.945575

matrixupdate 4.538581 matrix 4.529367, up: 6.474979, left 9.952433, right 1.812095, downright 5.380668, down 3.250652, downleft 1.952612

matrixupdate 4.547779 matrix 4.538581, up: 6.484353, left 9.960571, right 1.818304, downright 5.390856, down 3.259795, downleft 1.959647

matrixupdate 4.556961 matrix 4.547779, up: 6.493706, left 9.968685, right 1.824512, downright 5.401022, down 3.268927, downleft 1.966680

matrixupdate 4.566125 matrix 4.556961, up: 6.503038, left 9.976774, right 1.830718, downright 5.411165, down 3.278046, downleft 1.973710

matrixupdate 4.575273 matrix 4.566125, up: 6.512347, left 9.984838, right 1.836922, downright 5.421285, down 3.287154, downleft 1.980737

matrixupdate 4.584405 matrix 4.575273, up: 6.521635, left 9.992877, right 1.843123, downright 5.431382, down 3.296249, downleft 1.987762

matrixupdate 4.593520 matrix 4.584405, up: 6.530902, left 10.000893, right 1.849323, downright 5.441456, down 3.305333, downleft 1.994784

matrixupdate 4.602619 matrix 4.593520, up: 6.540148, left 10.008884, right 1.855520, downright 5.451508, down 3.314404, downleft 2.001804

